data,time,CPU (Tctl/Tdie) [°C],Core Clocks (avg) [MHz],CPU Package Power [W],GPU Hot Spot Temperature [°C],GPU Temperature [°C],GPU Shader Clock [MHz],GPU Fan [RPM],scenario,source_file,label
9.7.2026,32:07.5,95.5175671596432,4982.438849079612,115.07252821901358,54.0,46.0,2746.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:09.5,96.68059187908918,4958.863555395999,117.14634880759351,54.0,46.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:11.5,96.2854175485625,5010.568039909679,117.50253574701595,54.0,46.0,2745.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:13.5,96.02279338820632,4956.0988805208635,117.2678823454959,54.0,46.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:15.5,96.54084922682955,4927.570886619031,117.45126215465247,54.0,46.0,2746.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:17.5,96.77451203604821,4929.367700303207,116.31830657010478,54.0,46.0,2745.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:19.5,96.61894460248575,4932.433012690219,115.24502149831639,54.0,46.0,2749.0,603.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:21.5,95.03235616755015,5041.520994554631,113.43356925715842,54.0,46.0,2748.0,603.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:23.5,95.0276951368595,4959.08167637943,112.97414124747401,54.0,46.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:25.5,95.5845925476117,4946.230651803865,116.88368372299402,54.0,46.0,2747.0,611.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:27.5,95.74361074375976,4966.551229607032,114.59757922874824,54.0,46.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:29.5,94.73298594131266,4962.108725626158,111.95539575819973,54.0,46.0,2747.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:31.5,95.09654377682394,4974.401521327653,114.44489276421376,54.0,46.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:33.5,94.78350819316695,4934.082958855892,116.01199164579087,54.0,46.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:35.5,94.93342830123605,4984.710868896124,114.6497156190716,54.0,46.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:37.5,96.25277020442778,5019.883620098997,114.28079206898002,54.0,46.0,2746.0,610.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:39.5,96.95574838123882,4953.178737945629,118.05057482718911,54.0,46.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:41.5,96.05987322916984,5002.6599341620395,115.10690084685238,54.0,46.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:43.5,96.55920659110836,4991.83713402546,115.27856789328352,53.0,46.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:45.5,96.3015173087137,4984.546820571075,115.95078226418768,53.0,46.0,2747.0,603.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:47.5,95.64051480565593,5001.142340755453,115.66751312528271,53.0,46.0,2748.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:49.5,96.3013833378282,4942.946865103646,114.73910198376956,53.0,46.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:51.5,96.95705230704452,4971.515177765071,114.10820404016407,53.0,46.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:53.5,96.18003637225479,4988.847107074228,115.27335310648064,53.0,46.0,2748.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:55.5,97.27187878634072,5015.8719269487265,116.32776813014698,53.0,46.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:57.5,94.640178670467,4981.920872693262,116.01624680225088,53.0,46.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,32:59.5,96.45799524725152,4964.2357677412065,117.21316453537725,53.0,46.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:01.5,96.04850592780535,5010.669503190365,116.78293967718332,53.0,46.0,2748.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:03.6,95.73338176404422,4981.221522308203,115.08522828666685,53.0,46.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:05.5,96.55113258484268,4950.828792677075,116.91329024422166,53.0,46.0,2748.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:07.5,95.3924512194253,5015.150812570737,115.68690697794455,53.0,46.0,2748.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:09.5,96.27759049273025,5026.659576689886,115.2798116638728,53.0,46.0,2748.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:11.5,96.59899666884515,4987.093585419261,115.12181357410783,53.0,45.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:13.5,97.02353861294957,4974.299934641593,116.02848856059816,53.0,45.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:15.5,95.9112001782477,4942.70433469533,114.3255987792546,53.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:17.5,95.94947670120581,4939.360801264274,115.69928781281813,53.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:19.5,96.52040194546994,4976.917101165996,118.73264005914605,53.0,45.0,2748.0,610.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:21.5,97.01009677790218,4931.107740200765,115.66527321580246,53.0,45.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:23.5,96.58319258665267,5007.404774083264,116.15536271418513,53.0,45.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:25.5,95.90479752255685,5016.23049617984,116.17031451476197,53.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:27.5,96.4860120801233,4949.735407897336,114.89614645261489,53.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:29.5,96.45409529229994,4942.635054084768,115.87826545012815,53.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:31.5,96.93976572595469,4956.036910989787,116.0860516633675,53.0,45.0,2746.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:33.5,96.2087893897361,5013.381041249481,117.18623848338383,53.0,45.0,2747.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:35.5,96.4174142248659,5004.2761801986735,116.3337974609851,53.0,45.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:37.5,96.38150246581908,4982.863412132633,117.01740409482274,53.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:39.5,95.78447396502874,4976.163482478394,117.30616099007298,53.0,45.0,2746.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:41.5,96.76500944916023,4982.087784312052,118.27206885827725,53.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:43.6,96.74546989854863,4910.073115581303,117.60125678369693,53.0,45.0,2748.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:45.6,96.50284941197624,4954.638215756236,118.5117120532632,53.0,45.0,2748.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:47.6,96.4692791522349,5004.16859045585,115.4316661911232,53.0,45.0,2748.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:49.6,95.81130174259451,4955.3269569588565,117.61213539850665,53.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:51.6,96.265600472587,4998.256667219516,116.71302874682,52.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:53.6,96.30902647345907,4992.3581681956,118.80266812927731,52.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:55.6,96.35294067809083,4932.3885764842835,116.74122193815204,52.0,45.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:57.6,96.41012548447122,5017.810790356177,115.26565231996688,52.0,45.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,33:59.6,96.72515246161664,4985.804436926764,116.36474666087486,52.0,45.0,2748.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:01.6,97.45105432041959,4949.295960573823,114.35864280833205,52.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:03.6,96.4972813784201,4969.000540850825,115.27906995245324,52.0,45.0,2746.0,603.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:05.6,96.54351684567315,4955.996934546752,115.2841807014752,52.0,45.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:07.6,96.35851591226857,4955.3572830188095,116.62987885961265,52.0,45.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:09.6,95.13078790672624,4980.730590186402,117.28722029738162,52.0,45.0,2746.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:11.6,96.18522546302351,5017.452189009823,118.60659743123583,52.0,45.0,2748.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:13.6,96.43356255729495,4961.478704910395,118.02708713369317,52.0,45.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:15.6,97.57261192701394,4977.691282040576,115.58905585577669,52.0,45.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:17.6,96.09280917486261,5011.1096569870215,115.67281888068426,52.0,45.0,2746.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:19.6,96.36803361575727,4948.902228184178,116.9988601562782,52.0,45.0,2747.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:21.6,96.08065728542732,5010.551822201604,114.72561602912582,52.0,45.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:23.6,95.34876827367273,5001.7636267768,118.33625464560741,52.0,45.0,2747.0,603.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:25.6,96.73682421541756,4995.542907488108,117.16645596249094,52.0,45.0,2746.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:27.6,96.61900560393565,5000.962429061005,116.08071285129742,52.0,44.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:29.6,96.64079300189654,4959.291453832249,114.49338504266287,52.0,44.0,2746.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:31.6,95.39325482038439,4952.177693482393,116.63225000580624,52.0,44.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:33.6,96.78169019300968,4962.676199918999,115.59628272532716,52.0,45.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:35.6,95.31883542063007,4990.786553156503,117.04496121562757,52.0,45.0,2747.0,610.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:37.6,96.42701903004989,4991.877418827191,114.51742131964983,52.0,45.0,2748.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:39.6,96.82060495082555,4954.0267366543185,115.30176492608214,52.0,44.0,2747.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:41.6,94.94803559214763,4994.294337636102,115.67343494482967,52.0,44.0,2747.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:43.6,95.28443742742388,4986.5256818408125,114.66369404216464,52.0,44.0,2747.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:45.6,95.85552952004564,4955.25352298862,113.79052000711607,52.0,44.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:47.6,96.11944427050098,5014.971779304207,117.93356614630817,52.0,44.0,2747.0,604.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:49.6,95.13591152510858,4989.422082404911,114.84844195042497,52.0,44.0,2747.0,608.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:51.6,95.93820588990961,5016.46881136687,115.8624277346999,52.0,44.0,2748.0,606.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:53.6,95.30804408134267,4979.568137656308,115.11768298276803,52.0,44.0,2748.0,605.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:55.6,96.66390366401194,4998.351265676625,117.6952011426298,52.0,44.0,2747.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:57.6,95.58766194622189,4928.670888639628,115.9545684745954,52.0,44.0,2747.0,609.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,34:59.6,96.8636822339278,4991.036693851469,114.64134062765756,52.0,44.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,35:01.6,95.36354155952257,4987.48049272962,112.84493452553514,52.0,44.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,35:03.6,95.92053510853219,4959.3570170172225,118.46727549447031,52.0,44.0,2748.0,607.0,CPU Heavy,synthetic_cpu_multicore_v2,bad
9.7.2026,00:00.0,80.4,4999.7,68.446,112.99562741501592,78.93217978889867,1423.030126609373,195.384567054548,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:02.0,79.6,4932.9,58.63,114.48461385892595,89.20429261947044,1388.7140902768042,127.35314528009164,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:04.0,76.9,4466.6,68.403,118.34636292292473,86.7215773940127,1227.1678788067275,68.59941808171219,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:06.0,78.9,4850.9,66.002,120.63328678858421,92.41961697204086,1311.1290757802055,183.92046654458406,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:08.0,75.2,4611.7,74.762,116.83935716575952,89.58324888905601,1599.0143428384665,78.69423156765818,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:10.0,76.1,4805.2,67.508,118.61942926753099,88.6302653634827,1268.7429785972386,73.9580930987357,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:12.0,77.5,4758.6,57.429,120.19300538030872,92.5508398156906,1580.163992244565,91.92857738963662,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:14.0,74.4,4641.8,56.864,122.20512076284346,90.23277494806439,1251.1470972605634,105.21419772713912,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:16.0,76.6,4598.7,69.332,121.8283575260373,87.18262442035663,1252.7463040400075,170.5130324029982,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:18.0,80.3,4641.0,62.672,117.37958140552323,89.47819338781873,1607.7353836646396,56.03541390653649,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:20.0,80.8,4832.0,63.299,121.38571481053306,90.80932581195198,1518.7923201654805,57.145621449486306,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:22.0,80.2,4669.6,74.978,121.69384044379105,90.75341173415492,1304.4568019716428,69.74009044793154,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:24.0,77.4,4634.7,64.107,116.62233149100811,90.15151469167866,1344.2589764936197,105.98423188262089,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:26.0,79.0,4820.4,55.873,115.39741968536546,87.88434880940405,1426.4977513753954,40.540560296661724,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:28.0,80.1,4856.6,74.616,119.70457457109329,88.04838770630467,1358.4254817166177,123.768896653557,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:30.0,77.0,4899.4,63.806,116.49390123584861,91.93882417925799,1429.5491220280924,181.76408749983145,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:32.0,79.2,4323.5,64.39,116.9595029135613,87.69693602332548,1364.9391606678846,134.3959904621811,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:34.0,78.9,4881.9,72.187,121.1131860386662,93.86875935352793,1458.2115106223007,169.71152976868143,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:36.0,79.2,4228.7,56.368,115.72247489351386,87.62973351999231,1516.4658698788837,175.4529655941748,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:38.0,82.0,4278.8,67.675,118.50648154640758,83.7689986921272,1501.4594714814757,81.15899958562844,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:40.0,78.9,4836.9,60.867,121.13232158784716,91.8853538946277,1565.0616690125653,21.692827496352102,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:42.0,77.3,4336.0,56.579,115.72132167787782,89.50710925500586,1421.9327451668491,159.6706248979274,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:44.0,74.4,4568.9,60.08,121.16865401115642,89.10137451361744,1559.8113787846182,29.5677310162645,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:46.0,80.0,4326.4,63.835,114.2028589522223,89.42685068263496,1555.8084347654888,139.76654322945666,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:48.0,78.4,4876.2,58.984,115.0098309021377,84.26348995300194,1373.9782636185637,52.49631493850144,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:50.0,74.4,4994.2,60.905,115.78401547131905,85.46857434657517,1424.2339642385666,116.16190084810208,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:52.0,74.7,4795.7,55.981,121.91051952296627,90.55594055839248,1429.5429243110702,132.8976396679388,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:54.0,81.0,4685.7,62.046,118.0905916869824,88.83381051724275,1337.0099848038533,162.44680023853167,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:56.0,78.8,4870.7,67.565,117.80506828904335,86.66251458534975,1497.848297335776,141.76722598070188,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,00:58.0,75.1,4785.9,56.803,120.97435462033648,89.8163554763333,1372.7639192778636,122.9823860711562,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:00.0,73.8,4977.2,65.617,114.62462297163671,82.24995066552374,1265.9284748621737,116.26823128017958,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:02.0,74.6,4845.2,69.931,121.29270645366488,87.61279217838259,1525.4739775895157,93.34692133607571,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:04.0,81.6,4888.1,69.484,115.50549312204676,88.97233628180273,1234.1943169217445,187.86420398397527,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:06.0,80.0,4211.1,65.731,121.52953811409638,86.767958527147,1335.366204679822,157.3471980432078,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:08.0,78.7,4952.2,57.167,116.3521285194254,84.81864741311298,1413.5092215918253,164.28919804821768,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:10.0,80.8,4377.1,56.264,113.9951983744388,88.7806564257362,1420.7874529540106,188.67857424124387,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:12.0,75.0,4957.0,61.087,120.18196332435079,86.20393963214255,1363.4997674068252,19.216541265147733,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:14.0,80.9,4736.4,69.863,117.17485386649133,90.98069292353549,1272.4827907402555,98.93797511509955,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:16.0,79.4,4279.2,64.787,121.21634529292518,92.20816954972068,1265.345883869852,82.17997940247464,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:18.0,72.3,4960.4,72.109,116.2450455400289,81.2512129693656,1345.823615844601,86.78459638284758,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:20.0,77.4,4518.5,58.796,112.84741189504652,80.87834022211572,1600.09580796194,66.74743704572482,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:22.0,76.5,4677.7,55.427,112.9718411603112,79.99030543381426,1441.1178264181472,119.41171695158134,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:24.0,73.3,4812.1,59.143,119.86920070691662,92.59250816859748,1428.3554968110507,18.272044880011478,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:26.0,75.3,4202.3,72.168,113.90209637981164,80.12431440859216,1267.3608736257306,180.38050150532902,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:28.0,74.5,4220.6,55.297,113.24068065147083,87.13817453398121,1253.7631198246556,125.30543272011681,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:30.0,75.2,4793.4,65.522,119.55529600846317,92.78876661173082,1282.105259817158,3.2788722711914797,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:32.0,79.8,4603.1,73.908,120.06537364933361,89.05842857610908,1408.9713626562307,20.25736325697596,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:34.0,80.7,4971.2,56.217,112.41014751770246,79.80881949772956,1404.0957497186894,100.66179501631875,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:36.0,78.9,4258.8,56.616,116.59864544034292,87.54534615809692,1402.9632093615378,180.6527872532196,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:38.0,74.8,4460.1,74.893,118.1615753323399,92.61928755372912,1477.828140143704,102.19907236494417,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:40.0,78.1,4882.2,68.018,117.26767623200199,87.50667083098489,1241.6725378540725,138.72465632375506,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:42.0,74.2,4471.1,64.07,119.63641329935326,86.80636329453759,1383.292222933166,44.58463439717266,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:44.0,76.3,4322.1,73.46,116.37673396786415,89.57451694257597,1461.0177301295807,61.003847805763016,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:46.0,72.9,4849.4,66.127,112.91798209390852,79.41847959153247,1229.3825110914584,147.71822352372948,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:48.0,75.3,4732.3,70.006,117.7473418165344,87.29981430940127,1257.9058973788124,69.80150882864702,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:50.0,81.7,4662.3,59.255,120.53430126962192,88.15246084256619,1430.9148373824419,73.61313304214255,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:52.0,73.1,4810.1,66.482,118.52085051533737,91.54541834011007,1538.8762138827974,83.59560943098853,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:54.0,81.7,4714.2,55.525,119.4375940748246,85.96145895533695,1522.2192841232654,128.84658448716158,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:56.0,74.7,4447.2,61.796,120.8639852690227,87.97460478232098,1277.3950585187886,139.60453643976314,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
9.7.2026,01:58.0,77.7,4706.5,55.613,112.49333476210903,77.93459271009692,1363.9189293771751,22.257413426645705,GPU Overheat (fan failure),synthetic_sustained_extreme_v2,bad
